name,email,region,products,profileUrl
Maso-uzeniny Lípa Vraná Eduarda,,326 00 Plzeň 2-Slovany,,https://mapafarem.cz/farma/13387372165
Touškovské řeznictví a uzenářství,,330 33 Město Touškov,,https://mapafarem.cz/farma/13387372166
Řeznictví A Uzenářství - Šůsovi S.r.o.,,301 00 Plzeň 3-Jižní Předměstí,,https://mapafarem.cz/farma/13387372167
Maso Vojenice,,338 08 Kladruby-Zbiroh,,https://mapafarem.cz/farma/13387372168
PERNARECKÉ MASO-UZENINY prodejna Slovany,,326 00 Plzeň 2-Slovany-Východní Předměstí,,https://mapafarem.cz/farma/13387372169
Maso z farmy Čečkovice - Bistro - Řeznictví Bor,,348 02 Bor-Bor u Tachova,,https://mapafarem.cz/farma/13387372170
Na Samotě Ve Srubu,,332 04 Losiná,,https://mapafarem.cz/farma/13387372172
Farma Hájenka,,330 11 Hromnice,,https://mapafarem.cz/farma/13387372173
Ekofarma Šumava Dušan Lehocký,,340 22 Nýrsko,,https://mapafarem.cz/farma/13387372174
Farma Olšovka,,335 01 Měčín,,https://mapafarem.cz/farma/13387372175
Penzion Dvůr Krasíkov,,349 52 Kokašice-Konstantinovy Lázně,,https://mapafarem.cz/farma/13387372176
Biofarma Vojetice,,342 01 Sušice-Sušice 1,,https://mapafarem.cz/farma/13387372178
"HerBio - zdravá výživa, byliny a čaje",,301 00 Plzeň-Plzeň 3,,https://mapafarem.cz/farma/13387372180
Bylinná lékárna,,301 00 Plzeň 3,,https://mapafarem.cz/farma/13387372181
Čaje-Byliny U Plzeňské brány,,337 01 Rokycany-Rokycany 1,,https://mapafarem.cz/farma/13387372182
ekocentrum Kozodoj,,360 17 Karlovy Vary-Karlovy Vary 17,,https://mapafarem.cz/farma/13387372184
Králová Alena - eko farma Žalmanov,,364 71 Stružná,,https://mapafarem.cz/farma/13387372186
Jiří Kubernát - farma,,362 25 Děpoltovice,,https://mapafarem.cz/farma/13387372187
Horský statek Abertamy,,362 35 Abertamy,,https://mapafarem.cz/farma/13387372191
Farma Poustka,,350 02 Poustka,,https://mapafarem.cz/farma/13387372192
Statek Bor ZEOS spol.s R.o.,,360 01 Sadov-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372193
Selský Krám s.r.o,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372194
Selský Dvůr Stanovice,,360 01 Stanovice-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372195
Agropol Počerny spol.s R.o.,,360 17 Karlovy Vary,,https://mapafarem.cz/farma/13387372196
Farma Ovčárna z.s.,,351 34 Skalná,,https://mapafarem.cz/farma/13387372199
Statek na Špičáku,,432 01 Kadaň-Kadaň 1,,https://mapafarem.cz/farma/13387372201
Farma Hory,,360 01 Hory,,https://mapafarem.cz/farma/13387372203
Biostatek,,185 Valeč-Chyše,,https://mapafarem.cz/farma/13387372204
Farm Stay Biofarma Kobylé,,364 52 Pšov-Žlutice,,https://mapafarem.cz/farma/13387372206
FARMA Otročín s.r.o.,,364 01 Toužim,,https://mapafarem.cz/farma/13387372207
Farma Luby s.r.o,,364 53 Chyše,,https://mapafarem.cz/farma/13387372210
Můj Obchod MAX,,360 10 Karlovy Vary-Karlovy Vary 10,,https://mapafarem.cz/farma/13387372211
Ovoce-Zelenina-Tatrovice,,357 35 Tatrovice,,https://mapafarem.cz/farma/13387372213
Zemáky - Prodej ovoce a zeleniny,,351 01 Františkovy Lázně,,https://mapafarem.cz/farma/13387372214
Jahodárna Šabina,,356 01 Šabina-Sokolov 1,,https://mapafarem.cz/farma/13387372216
Řeznictví Šindelová,,358 01 Šindelová,,https://mapafarem.cz/farma/13387372217
Cibulárna Račetice,,438 01 Račetice-Žatec 1,,https://mapafarem.cz/farma/13387372218
Sady Klášterec nad Ohří spol. s.r.o - Prodejna,,431 51 Klášterec nad Ohří 1-Miřetice u Klášterce nad Ohří,,https://mapafarem.cz/farma/13387372219
"Primagra, a.s. - prodejna SELKA",,350 02 Cheb-Cheb 2,,https://mapafarem.cz/farma/13387372220
Koza doma,,353 01 Tři Sekery-Mariánské Lázně 1,,https://mapafarem.cz/farma/13387372221
Ekofarma Polná,,352 01 Hazlov-Aš 1,,https://mapafarem.cz/farma/13387372224
Mléčná farma Lbín,,415 01 Bžany-Teplice 1,,https://mapafarem.cz/farma/13387372226
Michal Spurný Včelí farma,,364 61 Teplá-Teplá u Toužimě,,https://mapafarem.cz/farma/13387372231
Vinotéka Dobré Víno - Krobová Jana,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372234
Vinný bar U Vinařů,,356 01 Sokolov-Sokolov 1,,https://mapafarem.cz/farma/13387372237
Vičické vinařství Mikulášek s.r.o.,,438 01 Březno-Žatec 1,,https://mapafarem.cz/farma/13387372238
Kupmeto CZ spol. s r.o.,,360 01 Sadov-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372242
Vinařství Němeček,,431 45 Březno-Březno u Chomutova,,https://mapafarem.cz/farma/13387372244
Pension A5A,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372246
Vinárna u Lukáše,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372248
Vinařství JOHANN W,,411 15 Třebívlice,,https://mapafarem.cz/farma/13387372249
Řeznictví a lahůdky Krčma s.r.o.,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372252
Karlovarské uzeniny s.r.o.,,360 05 Karlovy Vary-Karlovy Vary 5,,https://mapafarem.cz/farma/13387372254
Pelant - Doupovské uzeniny,,364 71 Stružná-Bochov,,https://mapafarem.cz/farma/13387372255
Řeznictví na Hlavní,,363 01 Ostrov-Ostrov nad Ohří,,https://mapafarem.cz/farma/13387372257
Maso - uzeniny Košata s.r.o.,,350 02 Odrava,,https://mapafarem.cz/farma/13387372259
Bistro s řeznictvím a sýrárnou,,362 35 Abertamy,,https://mapafarem.cz/farma/13387372261
Řeznictví RABBIT,,357 61 Březová-Sokolov 1,,https://mapafarem.cz/farma/13387372262
Řeznictví Krašat,,350 02 Cheb-Cheb 2,,https://mapafarem.cz/farma/13387372263
Burza Karlovy Vary,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372264
Statek Kadaň - Jezerka,,432 01 Kadaň-Kadaň 1,,https://mapafarem.cz/farma/13387372267
"MedLenka | Prodej farmářských potravin, pečivo, maso-uzeniny, ovoce-zelenina, mléčné výrobky, cukrárna, Cheb, Karlovy Vary",,350 02 Cheb-Cheb 2,,https://mapafarem.cz/farma/13387372268
Andělská apatyka Serafin Karlovy Vary,,360 01 Karlovy Vary-Karlovy Vary 1,,https://mapafarem.cz/farma/13387372269
Andělská apatyka Serafin Sokolov,,356 01 Sokolov-Sokolov 1,,https://mapafarem.cz/farma/13387372273
Rodinná Farma Hrdlička,,413 01 Dolánky nad Ohří,,https://mapafarem.cz/farma/13387372274
Farma a sýrarství Ranec,,440 01 Břvany-Louny 1,,https://mapafarem.cz/farma/13387372275
Rodinna Farma Děčany,,411 15 Děčany,,https://mapafarem.cz/farma/13387372276
Statek Meduna,,417 54 Kostomlaty pod Milešovkou,,https://mapafarem.cz/farma/13387372277
Farma Růžová,,405 02 Růžová-Děčín 2,,https://mapafarem.cz/farma/13387372278
BioFarma Františkov,,407 23 Františkov nad Ploučnicí,,https://mapafarem.cz/farma/13387372279
"Farma, prodej čerstvého mléka",,439 09 Slavětín-Slavětín nad Ohří,,https://mapafarem.cz/farma/13387372280
BioFarma Markvartice Kratochvílů,,407 42 Markvartice-Markvartice u Děčína,,https://mapafarem.cz/farma/13387372281
Drůbež Červený Hrádek s.r.o.,,431 11 Jirkov-Jirkov 1,,https://mapafarem.cz/farma/13387372282
Farma Držovice,,411 45 Úštěk,,https://mapafarem.cz/farma/13387372283
VEJCE CZ s.r.o.,,440 01 Obora-Louny 1,,https://mapafarem.cz/farma/13387372284
"Farma Šťastný, Radíčeves",,438 01 Žatec-Žatec 1,,https://mapafarem.cz/farma/13387372286
Farmička u Kačky,,436 01 Klíny,,https://mapafarem.cz/farma/13387372287
Farma Sedlár,,417 22 Háj u Duchcova,,https://mapafarem.cz/farma/13387372288
NATURAL AGRO s.r.o.,,400 02 Povrly-Ústí nad Labem 2,,https://mapafarem.cz/farma/13387372290
farma Třebušín - Zababeč,,412 01 Třebušín,,https://mapafarem.cz/farma/13387372295
Mlékomat BioFarma Markvartice,,407 42 Markvartice-Markvartice u Děčína,,https://mapafarem.cz/farma/13387372296
Biofarmahampl,,407 14 Arnoltice,,https://mapafarem.cz/farma/13387372297
Gabštejn - rodinná farma Gabrielovi,,438 01 Libořice-Žatec 1,,https://mapafarem.cz/farma/13387372298
Malá farma Janov,,405 02 Janov,,https://mapafarem.cz/farma/13387372299
Farmářský obchod - Žatecká farma,,438 01 Žatec-Žatec 1,,https://mapafarem.cz/farma/13387372300
Farmářské dobroty Litoměřice,,412 01 Litoměřice-Litoměřice 1,,https://mapafarem.cz/farma/13387372301
Farmářský obchod Na Hradbách,,440 01 Louny 1,,https://mapafarem.cz/farma/13387372303
Farmářský obchod a Sýrárna U Páti,,405 02 Děčín-Děčín 2,,https://mapafarem.cz/farma/13387372304
Statek na Dvorečku,,413 01 Vědomice-Roudnice nad Labem,,https://mapafarem.cz/farma/13387372308
"Stodola Želkovice, ing. Petr Johanovský",,440 01 Želkovice,,https://mapafarem.cz/farma/13387372309
Farma Jahodárna Brozany,,411 82 Doksany-Roudnice nad Labem,,https://mapafarem.cz/farma/13387372310
Farmářské Trhy Litoměřice,,412 01 Holzmanna-Litoměřice 1,,https://mapafarem.cz/farma/13387372311
Stodola u kocoura,,440 01 Želkovice,,https://mapafarem.cz/farma/13387372312
"Josef Pelikus, sady Leopoldův Mlýn",,412 01 Býčkovice,,https://mapafarem.cz/farma/13387372313
Ovocnářství Jelínek,,412 01 Litoměřice-Litoměřice 1,,https://mapafarem.cz/farma/13387372314
ovoce zelenina Mirek Valášek,,413 01 Roudnice nad Labem,,https://mapafarem.cz/farma/13387372315
"Krámek ""U Hany""",,411 71 Chodouny,,https://mapafarem.cz/farma/13387372316
Bramborárna Šanca Teplice,,415 01 Teplice-Teplice 1,,https://mapafarem.cz/farma/13387372317
RODINNÉ OVOCNÁŘSTVÍ A FARMÁŘSKÁ PRODEJNA ČUDA PLOSKOVICE,,411 42 Ploskovice,,https://mapafarem.cz/farma/13387372318
Pštrosí farma - Krejný,,411 83 Židovice,,https://mapafarem.cz/farma/13387372319
Jahodárna Brozany nad Ohří s.r.o.,,411 82 Doksany,,https://mapafarem.cz/farma/13387372322
Ovocné školky Kukla,,411 11 Sulejovice-Lovosice 2,,https://mapafarem.cz/farma/13387372325
Farma Brňany,,412 01 Brňany,,https://mapafarem.cz/farma/13387372326
Farma Drmaly,,431 59 Vysoká Pec-Jirkov 1,,https://mapafarem.cz/farma/13387372328
Včelí farma Lom,,435 11 Lom-Lom u Mostu 1,,https://mapafarem.cz/farma/13387372329
Agrofarma Merboltice spol. s r.o.,,405 02 Merboltice,,https://mapafarem.cz/farma/13387372330
Farma U sluníček,,405 02 Heřmanov,,https://mapafarem.cz/farma/13387372331
Včelík včelařské potřeby,,412 01 Litoměřice-Litoměřice 1,,https://mapafarem.cz/farma/13387372332
Včelařství TOMI Mšené Lázně,,411 19 Mšené-lázně,,https://mapafarem.cz/farma/13387372333
VČELSTA - prodej medu,,431 45 Březno-Březno u Chomutova,,https://mapafarem.cz/farma/13387372334
Včelařství Kvasnička,,438 01 Račetice,,https://mapafarem.cz/farma/13387372340
Včelí farma Bernard,,440 01 Postoloprty-Louny 1,,https://mapafarem.cz/farma/13387372341
Včelí farma AnnKas,,411 45 Úštěk,,https://mapafarem.cz/farma/13387372342
Zdeněk Vybíral - Vinařství Sv.Tomáše Malé Žernoseky,,410 02 Malé Žernoseky-Lovosice 2,,https://mapafarem.cz/farma/13387372345
Žernosecké vinařství s.r.o.,,412 01 Velké Žernoseky,,https://mapafarem.cz/farma/13387372346
České vinařství Chrámce,,434 01 Most-Most 1,,https://mapafarem.cz/farma/13387372347
Vinařství pod Radobýlem,,411 00 Žalhostice,,https://mapafarem.cz/farma/13387372348
Vinařství Porta Bohemica,,412 01 Velké Žernoseky-Litoměřice 1,,https://mapafarem.cz/farma/13387372349
Vinařství Zámek Lobkowicz Roudnice,,413 01 Roudnice nad Labem,,https://mapafarem.cz/farma/13387372350
Království dobrých vín,,400 01 Ústí nad Labem-město-Klíše,,https://mapafarem.cz/farma/13387372353
Víno Hrabkovský,,412 01 Velké Žernoseky,,https://mapafarem.cz/farma/13387372358
Noravank wine,,412 01 Litoměřice-Litoměřice 1,,https://mapafarem.cz/farma/13387372359
Řeznictví a uzenářství Schreiber,,434 01 Most-Most 1,,https://mapafarem.cz/farma/13387372360
Řeznictví - Uzenářství - Zbyněk Solnař,,417 52 Hostomice-Hostomice nad Bílinou,,https://mapafarem.cz/farma/13387372361
Jatky Libochovice s.r.o.,,411 17 Libochovice,,https://mapafarem.cz/farma/13387372362
Chlazená Drůbež V Teplicích,,415 01 Teplice-Teplice 1,,https://mapafarem.cz/farma/13387372363
Řeznictví u Gärtnerů,,417 31 Novosedlice,,https://mapafarem.cz/farma/13387372364
Krušnohorské uzeniny Osek,,417 05 Osek-Osek u Duchcova,,https://mapafarem.cz/farma/13387372366
Velké mostecké trhy,,434 01 Most-Most 1,,https://mapafarem.cz/farma/13387372367
Farma holubí dům pod Hazmburkem,,23 Klapý,,https://mapafarem.cz/farma/13387372369
"Ranč pod Skálou Třebívlice, z.s.",,411 15 Třebívlice,,https://mapafarem.cz/farma/13387372370
Ondřej Šanc,,405 02 Merboltice,,https://mapafarem.cz/farma/13387372371
Arnika-prodejna Bylin A Čajů,,415 01 Teplice-Teplice 1,,https://mapafarem.cz/farma/13387372372
Bylinky od Venuše - Kauer Pavel,,400 01 Ústí nad Labem-město,,https://mapafarem.cz/farma/13387372374
"Byliny, čaje Grešík",,405 02 Děčín-Děčín 2,,https://mapafarem.cz/farma/13387372377
Farma Pěnčín,,468 21 Pěnčín,,https://mapafarem.cz/farma/13387372381
Farma Natura Nisa Liberec,,463 12 Liberec,,https://mapafarem.cz/farma/13387372382
"Statek u Macháčků | bio zelenina a ovoce, vejce z volného výběhu",,468 22 Skuhrov-Železný Brod,,https://mapafarem.cz/farma/13387372384
Farma Vyšehrad,,Česko,,https://mapafarem.cz/farma/13387372385
Farma Bzí prodejna,,468 22 Železný Brod,,https://mapafarem.cz/farma/13387372386
Farma Vojtěška,,468 02 Pulečný-Železný Brod,,https://mapafarem.cz/farma/13387372387
Farma Bzí,,468 22 Železný Brod,,https://mapafarem.cz/farma/13387372388
Farma Tompeli,,468 22 Skuhrov-Železný Brod,,https://mapafarem.cz/farma/13387372389
Hajenka Farm House,,460 15 Liberec,,https://mapafarem.cz/farma/13387372390
"Biofarma Nová Ves, s.r.o.",,463 31 Nová Ves,,https://mapafarem.cz/farma/13387372391
Ekofarma Tanvald,,468 41 Tanvald,,https://mapafarem.cz/farma/13387372392
Farma Jítrava,,463 53 Rynoltice-Křižany,,https://mapafarem.cz/farma/13387372393
Včelí farma Smržov,,463 43 Český Dub,,https://mapafarem.cz/farma/13387372394
Farma Vlčí bouda,,468 71 Lučany nad Nisou,,https://mapafarem.cz/farma/13387372395
Ekofarma Stehlík,,468 47 Zlatá Olešnice,,https://mapafarem.cz/farma/13387372396
"Farma Náhlov, Česká PIC s.r.o.",,463 52 Ralsko-Osečná,,https://mapafarem.cz/farma/13387372397
Farma Natura Forum Liberec,,460 01 Liberec,,https://mapafarem.cz/farma/13387372399
Farmářský dům,,543 01 Vrchlabí-Vrchlabí 1,,https://mapafarem.cz/farma/13387372400
Farmářské tržiště Ohaveč,,506 01 Ohaveč-Jičín 1,,https://mapafarem.cz/farma/13387372403
Kup si na vsi,,463 44 Paceřice-Sychrov,,https://mapafarem.cz/farma/13387372405
Biofarma Arnoštice,,294 12 Žďár-Žďár u Mnichova Hradiště,,https://mapafarem.cz/farma/13387372407
Farma Příchovice,,468 48 Kořenov-Příchovice,,https://mapafarem.cz/farma/13387372408
FORUM Liberec,,460 01 Liberec,,https://mapafarem.cz/farma/13387372409
SAMIR KYSANÉ ZELÍ s.r.o.,,471 29 Brniště,,https://mapafarem.cz/farma/13387372412
Oslí stezka Český ráj,,512 63 Žernov,,https://mapafarem.cz/farma/13387372415
Mazánek Jiří - prodej ovoce,,512 63 Žernov-Rovensko pod Troskami,,https://mapafarem.cz/farma/13387372416
Ovocnářství Drahoraz od sv. Petra a Pavla,,507 32 Kopidlno,,https://mapafarem.cz/farma/13387372417
Farma Hucul s.r.o.,,512 38 Vítkovice,,https://mapafarem.cz/farma/13387372420
Ovocnářství - soukr. Zemědělec - Kruml Josef,,407 22 Benešov nad Ploučnicí,,https://mapafarem.cz/farma/13387372421
Rodinná farma Volavec,,512 63 Radostná pod Kozákovem-Rovensko pod Troskami,,https://mapafarem.cz/farma/13387372422
Alois Mejsnar,,543 71 Kunčice nad Labem,,https://mapafarem.cz/farma/13387372423
Rodinná farma Vlček // Lamatreking & cameltreking Krkonoše,,542 24 Svoboda nad Úpou,,https://mapafarem.cz/farma/13387372425
Včelařství Švoma,,464 01 Frýdlant-Frýdlant v Čechách,,https://mapafarem.cz/farma/13387372427
Včelařské potřeby a včelí produkty Ještěd,,460 01 Liberec,,https://mapafarem.cz/farma/13387372428
Včelí farma Smržov - provozovna,,463 43 Český Dub,,https://mapafarem.cz/farma/13387372429
Včelařská farma Tarasovi - prodej medu od včelaře,,463 46 Příšovice,,https://mapafarem.cz/farma/13387372430
Med od Nojmíků,,464 01 Dolní Řasnice,,https://mapafarem.cz/farma/13387372431
Včelařské potřeby JaHan s.r.o.,,512 63 Újezd pod Troskami,,https://mapafarem.cz/farma/13387372432
Včelí Farma Wilík,,471 17 Skalice u České Lípy,,https://mapafarem.cz/farma/13387372435
Včelí farma Křovina,,294 01 Bítouchov-Bakov nad Jizerou,,https://mapafarem.cz/farma/13387372439
VÍNO HRUŠKA Liberec,,460 01 Liberec,,https://mapafarem.cz/farma/13387372443
DŮM VÍNA Jablonec nad Nisou,,466 01 Jablonec nad Nisou-Jablonec nad Nisou 1,,https://mapafarem.cz/farma/13387372444
Vinotéka U NÁS,,460 07 Liberec,,https://mapafarem.cz/farma/13387372445
DA.VINO,,460 01 Liberec,,https://mapafarem.cz/farma/13387372446
Allegro S.r.o.,,460 10 Liberec,,https://mapafarem.cz/farma/13387372447
Pacca Italská kavárna a vinárna,,460 07 Liberec,,https://mapafarem.cz/farma/13387372449
Vinotéka Verticoli,,463 11 Liberec-Liberec 30,,https://mapafarem.cz/farma/13387372452
Vinotéka Dvoudecka,,460 01 Liberec,,https://mapafarem.cz/farma/13387372453
Vinotéka Dotek Moravy,,460 10 Liberec,,https://mapafarem.cz/farma/13387372454
Vinotéka Zach,,460 02 Liberec 3-Jeřáb,,https://mapafarem.cz/farma/13387372455
Decanté,,460 01 Liberec,,https://mapafarem.cz/farma/13387372457
Prominent CZ - Krůtí maso,,460 01 Liberec,,https://mapafarem.cz/farma/13387372462
Řeznictví Maso Uzeniny,,460 07 Liberec,,https://mapafarem.cz/farma/13387372463
Řeznictví Slezák František,,460 07 Liberec,,https://mapafarem.cz/farma/13387372464
Řeznictví a uzenářství Karapetjan s.r.o.,,468 03 Rádlo,,https://mapafarem.cz/farma/13387372467
Řeznictví a uzenářství Jiří Nový,,466 02 Jablonec nad Nisou-Jablonec nad Nisou 2,,https://mapafarem.cz/farma/13387372468
Řeznictví Melichar,,468 02 Rychnov u Jablonce nad Nisou,,https://mapafarem.cz/farma/13387372470
LITTLE FARMERS - ubytování na farmě,,468 02 Rychnov u Jablonce nad Nisou,,https://mapafarem.cz/farma/13387372472
Eko farma Hlaváčův dvůr,,463 73 Černousy-Habartice u Frýdlantu,,https://mapafarem.cz/farma/13387372473
"Farma P&P, Pavel a Petra Studničkovi",,472 01 Vrchovany,,https://mapafarem.cz/farma/13387372474
Farma Basarovi,,543 73 Prosečné,,https://mapafarem.cz/farma/13387372475
Biofarma Pod Hájkem - ubytování a stravování na farmě,,512 36 Horní Branná,,https://mapafarem.cz/farma/13387372477
Ekofarma Rytířova Lhota,,506 01 Libošovice-Jičín 1,,https://mapafarem.cz/farma/13387372478
Koňské stáje a Jezdecká škola Farma Vysoká,,463 31 Chrastava,,https://mapafarem.cz/farma/13387372479
LÉČIVÉ ROSTLINY HAVIČ,,460 01 Liberec,,https://mapafarem.cz/farma/13387372480
FARMA HOLANY s.r.o.,,470 02 Holany,,https://mapafarem.cz/farma/13387372485
"František Kejklíček, rodinná farma",,503 01 Hradec Králové-Hradec Králové 16,,https://mapafarem.cz/farma/13387372486
Farma u řeky Orlice s.r.o.,,517 21 Týniště nad Orlicí,,https://mapafarem.cz/farma/13387372487
Farma Polák,,503 02 Lochenice,,https://mapafarem.cz/farma/13387372488
Rodinná farma Koníčkovi,,503 15 Mžany,,https://mapafarem.cz/farma/13387372490
Farma Borek - Jaroslava Zelinková,,534 01 Borek-Holice v Čechách,,https://mapafarem.cz/farma/13387372491
Farma pod Kuňkou - Prodej vajec z volného výběhu,,533 52 Ráby-Staré Hradiště u Pardubic,,https://mapafarem.cz/farma/13387372492
PLOTIŠŤSKÁ ZELENINA - HAK s.r.o.,,500 03 Hradec Králové-Hradec Králové 16,,https://mapafarem.cz/farma/13387372493
Farma Skutil,,534 01 Chvojenec,,https://mapafarem.cz/farma/13387372494
Farmářské potraviny,,500 02 Hradec Králové-Hradec Králové 2,,https://mapafarem.cz/farma/13387372496
Farma Osičky (Agrodružstvo Lhota pod Libčany),,503 27 Osičky-Lhota pod Libčany,,https://mapafarem.cz/farma/13387372497
Prodej MarOldova Statku,,541 01 Trutnov-Trutnov 1,,https://mapafarem.cz/farma/13387372498
Farma Morávek - prodej japonských malotraktorů,,551 01 Jaroměř,,https://mapafarem.cz/farma/13387372499
EKOfarma Arnultovice,,543 72 Rudník,,https://mapafarem.cz/farma/13387372501
Ekofarma Bošina,,549 82 Vernéřovice,,https://mapafarem.cz/farma/13387372502
Eko Farma Bozetice,,517 24 Borohrádek,,https://mapafarem.cz/farma/13387372503
Krkonošská kozí farma,,543 72 Rudník,,https://mapafarem.cz/farma/13387372505
Ekofarma Bílý mrak,,517 21 Borohrádek,,https://mapafarem.cz/farma/13387372507
Krámek u Lucie,,500 09 Hradec Králové-Hradec Králové 9,,https://mapafarem.cz/farma/13387372510
Zelinářství Joudal Tomáš,,552 03 Žernov,,https://mapafarem.cz/farma/13387372511
Piletická zelenina,,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372512
Prodej krouhaného zelí Menčíkova rodinná farma,,507 73 Dobrá Voda u Hořic,,https://mapafarem.cz/farma/13387372515
OZ,,500 02 Hradec Králové-Hradec Králové 2,,https://mapafarem.cz/farma/13387372516
Zelárna - Zemědělské družstvo Podchlumí,,507 73 Dobrá Voda u Hořic,,https://mapafarem.cz/farma/13387372517
ZD Dolany prodejna ovoce a zeleniny,,552 01 Dolany,,https://mapafarem.cz/farma/13387372518
Farma Lexman,,549 41 Červený Kostelec,,https://mapafarem.cz/farma/13387372519
"VH Agroprodukt, spol. s r. o.",,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372520
Farma Burian - Sady Synkov s.r.o.,,516 01 Synkov-Slemeno-Rychnov nad Kněžnou,,https://mapafarem.cz/farma/13387372521
Ovocné A Okrasné Školky Fikarovi,,508 01 Hořice-Hořice v Podkrkonoší,,https://mapafarem.cz/farma/13387372522
Sady Ostřešany - prodej jablek,,530 02 Ostřešany-Pardubice 2,,https://mapafarem.cz/farma/13387372523
Ovocnářství Hlaváček,,516 01 Černíkovice,,https://mapafarem.cz/farma/13387372524
KOZÍ FARMA - FARMA POD ZVIČINOU,,507 71 Úhlejov,,https://mapafarem.cz/farma/13387372525
"ZEAS Podhorní Újezd, a. s.",,508 01 Podhorní Újezd a Vojice-Podhorní Újezd,,https://mapafarem.cz/farma/13387372526
"Včelařská prodejna - Včelaření hrou, sdružení",,500 12 Hradec Králové-Nový Hradec Králové,,https://mapafarem.cz/farma/13387372527
Doležalův med,,503 27 Osice-Lhota pod Libčany,,https://mapafarem.cz/farma/13387372528
Včelí farma Rokytník,,549 31 Hronov-Hronov 1,,https://mapafarem.cz/farma/13387372531
"Jan Jirman, Včelí farma Dřevíč",,549 34 Hronov-Velký Dřevíč,,https://mapafarem.cz/farma/13387372535
Včelařství Kunvald,,561 81 Kunvald,,https://mapafarem.cz/farma/13387372538
KP včelařske potřeby,,517 50 Častolovice,,https://mapafarem.cz/farma/13387372540
Včelín,,289 03 Městec Králové,,https://mapafarem.cz/farma/13387372544
Vinotéka Ševčík Hradec Králové,,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372545
"IN VINO, s.r.o.",,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372548
Vinotéka U Havlíků,,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372549
Vinný šenk,,500 09 Hradec Králové-Hradec Králové 9,,https://mapafarem.cz/farma/13387372552
Česká vinotéka U sv. Václava,,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372556
Vinotéka u Mazlíka,,500 09 Hradec Králové-Nový Hradec Králové,,https://mapafarem.cz/farma/13387372558
WineClub Boromeum,,500 03 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372561
Vinotéka U Jindřicha,,500 12 Hradec Králové-Hradec Králové 12,,https://mapafarem.cz/farma/13387372562
Řeznictví a Uzenářství Plot,,500 02 Hradec Králové-Hradec Králové 2,,https://mapafarem.cz/farma/13387372565
Řeznictví RABBIT - prodejna s teplým pultem,,2 Hradec Králové 2,,https://mapafarem.cz/farma/13387372566
Naše hospodářství,,503 26 Osice,,https://mapafarem.cz/farma/13387372568
Řeznictví U Draka,,549 01 Nové Město nad Metují-Nové Město nad Metují 1,,https://mapafarem.cz/farma/13387372569
Farma Třebešov - Prodejna zvěřiny,,516 01 Třebešov,,https://mapafarem.cz/farma/13387372570
Maso Lazar,,298 01 Městec Králové,,https://mapafarem.cz/farma/13387372572
Vánoční trhy Hradec Králové,,500 03 Hradec Králové 3,,https://mapafarem.cz/farma/13387372573
Farma u Tošovských,,517 21 Týniště nad Orlicí,,https://mapafarem.cz/farma/13387372574
Farma Mokřiny,,549 37 Žďárky,,https://mapafarem.cz/farma/13387372576
Farma Nový Dvůr Kořínkovi,,507 03 Volanice-Vysoké Veselí,,https://mapafarem.cz/farma/13387372577
Farma Otčenáškovi,,517 34 Voděrady-Týniště nad Orlicí,,https://mapafarem.cz/farma/13387372578
AGROTURISTIKA ERBANOVI,,506 01 Holín-Jičín 1,,https://mapafarem.cz/farma/13387372579
Farma Macas,,533 41 Neratov,,https://mapafarem.cz/farma/13387372580
Farma Nová Amerika,,544 01 Kuks-Dvůr Králové nad Labem 1,,https://mapafarem.cz/farma/13387372581
Bylinky a čaje Hradec Králové,,500 12 Hradec Králové-Hradec Králové 12,,https://mapafarem.cz/farma/13387372583
Bylinková zahrada Josefa Kamela,,544 04 Dvůr Králové nad Labem-Dvůr Králové nad Labem 4,,https://mapafarem.cz/farma/13387372584
Babka Bylinářka - Prodej doplňků stravy,,500 02 Hradec Králové-Hradec Králové 2,,https://mapafarem.cz/farma/13387372585
Zahrada léčivých rostlin Farmaceutické fakulty UK,,500 05 Hradec Králové-Hradec Králové 3,,https://mapafarem.cz/farma/13387372586
Farma Slunečný Dvůr,,538 03 Morašice-Heřmanův Městec,,https://mapafarem.cz/farma/13387372588
